the_geom,lng,objectid,year,dc_key,code,date_,race,sex,age,wound,officer_involved,the_geom_webmercator,offender_deceased,location,latino,point_x,point_y,dist,time,inside,outside,fatal,lat,offender_injured
0101000020E6100000C24E1495CBCE52C017A5BE0B5FF74340,-75.23117568,2983,2018.0,201812003580,0411,2018-01-15,B,M,22,neck,N,0101000020110F00005E53C80A6AF25FC1597A78BF55865241,N,6000 BLOCK ALLMAN ST,0,-75.23117568,39.93258807,12,20:34:00,0.0,1.0,0.0,39.93258807,N
0101000020E61000005F24F601AFCC52C0ADDEE176E8F74340,-75.19818162,2984,2018.0,201817007007,0411,2018-02-17,B,M,22,knee,N,0101000020110F0000B55156D2D3EE5FC11AC3BAF4ED865241,N,3300 BLOCK REED ST,0,-75.19818162,39.93678175,17,05:04:00,0.0,1.0,0.0,39.93678175,N
0101000020E61000001B0AA71E4CCB52C0F5F57CCD72064440,-75.17652098,2985,2018.0,201814014923,0111,2018-02-18,B,M,36,chest,N,0101000020110F000089223F0279EC5FC1C8F851760C975241,N,500 BLOCK BRINTON ST,0,-75.17652098,40.0503785,14,17:24:00,0.0,1.0,1.0,40.0503785,N
0101000020E6100000137ECAADA0C852C09B2ED516E8FE4340,-75.13480706,2986,2018.0,201826006718,0411,2018-02-16,B,M,27,shoulder,N,0101000020110F00004C069E1DF0E75FC16E56C941AF8E5241,N,FRANKFORD AV / RICHMOND ST,0,-75.13480706,39.9914578,26,16:50:00,0.0,1.0,0.0,39.9914578,N
0101000020E6100000D8C4D9DF1FCC52C087058C689AF74340,-75.18944546,2987,2017.0,201717051515,0411,2017-12-19,B,M,17,head,N,0101000020110F00003B5206B2E0ED5FC10C79857F97865241,N,2700 BLOCK DICKINSON ST,0,-75.18944546,39.93439967,17,21:15:00,0.0,1.0,0.0,39.93439967,N
0101000020E6100000B7AC2D0244C952C06483B7CD75FD4340,-75.14477591,2988,2018.0,201826006995,0411,2018-02-18,B,M,32,hip,N,0101000020110F0000E7332A8C05E95FC198791FD0148D5241,N,1900 BLOCK N 06TH ST,0,-75.14477591,39.98015758,26,18:00:00,0.0,1.0,0.0,39.98015758,N
0101000020E6100000299D61CD75CD52C0FF609E9DA5034440,-75.21031508,2989,2018.0,201805000708,0300,2018-01-12,B,M,32,hip,N,0101000020110F0000E8EC887E25F05FC140179FDEF0935241,N, 5735 RIDGE AV,0,-75.21031508,40.02849169,05,01:55:00,0.0,1.0,0.0,40.02849169,N
0101000020E6100000DB4A5414D4CA52C0D4546012F8FD4340,-75.1691943,2990,2018.0,201822002872,0300,2018-01-12,B,M,21,leg/buttoc,N,0101000020110F00009344B31BADEB5FC19D988B33A58D5241,N,1900 BLOCK N 21ST ST,0,-75.1691943,39.98413305,22,20:55:00,0.0,1.0,0.0,39.98413305,N
0101000020E610000020FB0F9F6ACD52C015F5B489B4FB4340,-75.20963265,2991,2018.0,201816001661,0111,2018-01-12,B,M,25,head,N,0101000020110F0000D824998012F05FC101DB1AEA228B5241,N,700 BLOCK N 43RD ST,0,-75.20963265,39.96644708,16,23:18:00,0.0,1.0,1.0,39.96644708,N
0101000020E61000002CB1D760C6CE52C0094C8ED8FAFA4340,-75.23085805,2992,2018.0,201819003309,0300,2018-01-13,B,M,35,chest,N,0101000020110F00007323D83361F25FC1E7918A26558A5241,N,5500 BLOCK MARKET ST,0,-75.23085805,39.96078021,19,22:22:00,0.0,1.0,0.0,39.96078021,N
0101000020E610000092FE03511CC652C0F5A512F989064440,-75.0954783,2993,2018.0,201802002268,0111,2018-01-13,W,F,40,multi,N,0101000020110F0000C157EF99A9E35FC14D5E752B26975241,N,400 BLOCK PASSMORE ST,1,-75.0954783,40.0510856,02,23:54:00,1.0,0.0,1.0,40.0510856,N
0101000020E6100000FE37829666CD52C02F4E5BA7BAFA4340,-75.20938647,2994,2018.0,201816006937,0411,2018-02-18,B,M,24,multi,N,0101000020110F000034A6B3A60BF05FC1BF060D060E8A5241,N,300 BLOCK BUSTI ST,0,-75.20938647,39.95882122,16,19:47:00,0.0,1.0,0.0,39.95882122,N
0101000020E61000005671365FDDC852C04844219772FF4340,-75.13851147,2995,2018.0,201825003097,0411,2018-01-13,W,M,66,foot,N,0101000020110F000007D47D3557E85FC131A8DFCB488F5241,N,2900 BLOCK N LAWRENCE ST,1,-75.13851147,39.99568452,25,02:05:00,0.0,1.0,0.0,39.99568452,N
0101000020E61000009D5298D6AAC852C0F5D9BFBA43014440,-75.13542714,2996,2018.0,201825012862,0111,2018-02-18,W,M,42,torso,N,0101000020110F0000F139585F01E85FC1ACE458824C915241,N,3800 BLOCK N LAWRENCE ST,1,-75.13542714,40.00987944,25,20:32:00,0.0,1.0,1.0,40.00987944,N
0101000020E61000000534AE0B81CE52C087B15CA155FC4340,-75.22662632,2997,2018.0,201819013214,0300,2018-02-19,B,M,26,wrist,N,0101000020110F000043401B6FEBF15FC19857FF6ED58B5241,N,1200 BLOCK N WILTON ST,0,-75.22662632,39.97136323,19,02:55:00,0.0,1.0,0.0,39.97136323,N
0101000020E610000020A71A83AFCF52C01C1318A18EF34340,-75.24508741,2998,2018.0,201812003032,0411,2018-01-13,B,M,22,leg,N,0101000020110F00004EDA2B34EDF35FC1791F8B831C825241,N,7900 BLOCK LINDBERGH BLVD,0,-75.24508741,39.9027902,12,20:02:00,0.0,1.0,0.0,39.9027902,N
0101000020E61000003C38546374C752C01633A1CD1A054440,-75.11647876,2999,2017.0,201735030006,0411,2017-04-15,B,M,17,ankle,N,0101000020110F000019999B0AF2E55FC100A6D4D28E955241,N,5900 BLOCK HAMMOND ST,0,-75.11647876,40.03988047,35,02:43:00,0.0,1.0,0.0,40.03988047,N
0101000020E61000003C38546374C752C01633A1CD1A054440,-75.11647876,3000,2017.0,201735030019,0411,2017-04-15,B,M,18,leg,N,0101000020110F000019999B0AF2E55FC100A6D4D28E955241,N,5900 BLOCK HAMMOND AVE,0,-75.11647876,40.03988047,35,03:36:00,0.0,1.0,0.0,40.03988047,N
0101000020E61000008E0884A593CF52C07854466D2CFC4340,-75.24338663,3001,2017.0,201719031128,0411,2017-04-15,B,M,19,finger,N,0101000020110F0000DDBA0DDFBDF35FC1B9CF85C5A78B5241,N,6200 BLOCK W GIRARD AV,0,-75.24338663,39.9701058,19,09:03:00,0.0,1.0,0.0,39.9701058,N
0101000020E610000076C7DE62F0CE52C01973F820DBF74340,-75.23342201,3002,2017.0,201712025465,0111,2017-04-15,B,M,23,back,N,0101000020110F00003279A48EA8F25FC1E64A4B2FDF865241,N,5900 BLOCK WARRINGTON AV,0,-75.23342201,39.93637478,12,15:10:00,0.0,1.0,1.0,39.93637478,N
0101000020E6100000460B6D8C5FC852C0D57B2AA73DFF4340,-75.13083182,3003,2017.0,201725030334,0411,2017-04-15,W,M,28,stomach,N,0101000020110F0000049D3A7C81E75FC1C6D02B1C0E8F5241,N,2900 BLOCK HOPE ST,1,-75.13083182,39.994068999999996,25,20:16:00,0.0,1.0,0.0,39.994069,N
0101000020E6100000460B6D8C5FC852C0D57B2AA73DFF4340,-75.13083182,3004,2017.0,201725030346,0411,2017-04-15,W,M,24,multi,N,0101000020110F0000049D3A7C81E75FC1C6D02B1C0E8F5241,N,2900 BLOCK HOPE ST,1,-75.13083182,39.994068999999996,25,21:35:00,0.0,1.0,0.0,39.994069,N
0101000020E6100000460B6D8C5FC852C0D57B2AA73DFF4340,-75.13083182,3005,2017.0,201725030348,0411,2017-04-15,W,M,29,multi,N,0101000020110F0000049D3A7C81E75FC1C6D02B1C0E8F5241,N,2900 BLOCK HOPE ST,1,-75.13083182,39.994068999999996,25,21:38:00,0.0,1.0,0.0,39.994069,N
0101000020E61000006456318DCDCA52C084290CC2C3034440,-75.16879587,3006,2017.0,201739028129,0411,2017-04-15,B,M,39,leg,N,0101000020110F0000974F1B05A2EB5FC190D1524D12945241,N,100 BLOCK HANSBERRY ST,0,-75.16879587,40.02941156,39,22:34:00,0.0,1.0,0.0,40.02941156,N
0101000020E610000084C6021584C752C0CCCC0EE99EFF4340,-75.11743665,3007,2017.0,201725030422,0111,2017-04-16,B,F,22,chest,N,0101000020110F0000C3730BB30CE65FC100163DEE798F5241,N,3200 BLOCK F ST,0,-75.11743665,39.99703706,25,01:20:00,0.0,1.0,1.0,39.99703706,N
0101000020E61000000D6EAD27A1C852C08BED414A64FB4340,-75.13483612,3008,2017.0,201726016925,0411,2017-04-16,B,M,25,leg,N,0101000020110F00008C5AA7ECF0E75FC11F9686FDC98A5241,N,900 BLOCK N DELAWARE AV,0,-75.13483612,39.96399812,26,02:10:00,0.0,1.0,0.0,39.96399811,N
0101000020E6100000938003200FCD52C03FF362F66CFB4340,-75.20404816,3009,2017.0,201716013506,0411,2017-04-14,B,M,36,thigh,N,0101000020110F0000B961311677EF5FC1CA1AA799D38A5241,N,4000 BLOCK LANCASTER AV,0,-75.20404816,39.96426277,16,00:07:00,0.0,1.0,0.0,39.96426277,N
0101000020E6100000DB796EE347CB52C0478603BE2EFF4340,-75.17626272,3010,2017.0,201722028701,0111,2017-04-14,B,M,22,back,N,0101000020110F0000D76D49D271EC5FC138AF8A94FD8E5241,N,2500 BLOCK N 27TH ST,0,-75.17626272,39.99361396,22,02:00:00,0.0,1.0,1.0,39.99361396,N
0101000020E6100000C8EB24CF33CB52C0E7CAFB9353FE4340,-75.17503718,2819,2017.0,201722095577,0411,2017-11-17,B,M,49,knee,N,0101000020110F000064D6FDB64FEC5FC1B7959CA10A8E5241,N,2000 BLOCK N STILLMAN ST,0,-75.17503718,39.9869256,22,03:56:00,0.0,1.0,0.0,39.9869256,N
0101000020E61000001CC7592261D152C0DB7226540DFD4340,-75.2715536,2820,2017.0,201719047368,0411,2017-06-05,B,M,19,multi,N,0101000020110F0000286E26C1CDF65FC1CAA21305A18C5241,N,1800 BLOCK FARRINGTON RD,0,-75.2715536,39.97696926,19,00:08:00,0.0,1.0,0.0,39.97696926,N
0101000020E6100000583849F347C952C00839100ECD064440,-75.1450165,2821,2017.0,201735046768,0111,2017-06-05,B,M,29,multi,N,0101000020110F000004543C3E0CE95FC1D823689970975241,N,6500 BLOCK N 16TH ST,0,-75.1450165,40.05313278,35,01:11:00,1.0,0.0,1.0,40.05313278,N
0101000020E61000008BB9B59653CC52C0381F4BDD9DFB4340,-75.19260185,2822,2017.0,201716021738,0111,2017-06-05,B,M,56,head,N,0101000020110F0000572B8F8938EE5FC139250BCA098B5241,N,600 BLOCK N SHEDWICK ST,0,-75.19260185,39.96575514,16,23:43:00,0.0,1.0,1.0,39.96575514,N
,,2823,2017.0,201735065980,0411,2017-08-04,B,F,41,wrist,N,,N,1300 BLOCK W OLNEY AVE,0,,,35,02:54:00,0.0,1.0,0.0,,N
0101000020E6100000A162DEDBDBC152C07F8A3E7A1E044440,-75.02904412,2824,2017.0,201715073977,0411,2017-08-04,W,M,25,leg,N,0101000020110F0000A3FD1CBF70DC5FC1CE8F36ED76945241,N,4700 BLOCK MARPLE ST,0,-75.02904412,40.0321801,15,20:10:00,0.0,1.0,0.0,40.0321801,N
0101000020E61000006E869F28DEC852C0BE8B529DE9034440,-75.13855949,2825,2017.0,201735066423,0411,2017-08-05,B,M,19,stomach,N,0101000020110F0000E3839B8B58E85FC16195984A3C945241,N,5100 BLOCK N HUTCHINSON ST,0,-75.13855949,40.03056685,35,11:07:00,0.0,1.0,0.0,40.03056685,N
0101000020E61000006E869F28DEC852C0BE8B529DE9034440,-75.13855949,2826,2017.0,201735066424,0411,2017-08-05,B,M,22,thigh,N,0101000020110F0000E3839B8B58E85FC16195984A3C945241,N,5100 BLOCK N HUTCHINSON ST,0,-75.13855949,40.03056685,35,12:10:00,0.0,1.0,0.0,40.03056685,N
0101000020E6100000A1747509FFCE52C0073FD42AB8F64340,-75.23431622,2827,2017.0,201712057065,0411,2017-08-05,B,F,44,thigh,N,0101000020110F000012046571C1F25FC1B980F7EB9C855241,N,6400 BLOCK GREENWAY AVE,0,-75.23431622,39.92749534,12,21:47:00,0.0,1.0,0.0,39.92749534,N
0101000020E610000006D0D65E57CC52C0D10CB98489F64340,-75.19283267,2828,2017.0,201701031499,0411,2017-08-06,B,M,26,thigh,N,0101000020110F0000653206F63EEE5FC1A626214269855241,N,S 28TH ST / JACKSON ST,0,-75.19283267,39.92607173,01,00:09:00,0.0,1.0,0.0,39.92607173,N
0101000020E6100000869CEF8E29C952C085B3F8A0A9034440,-75.14316152,2829,2017.0,201735066671,0411,2017-08-06,W,M,27,multi,N,0101000020110F00000D38879ED8E85FC19D431B52F5935241,N,1300 BLOCK W RUSCOMB ST,1,-75.14316152,40.02861416,35,01:33:00,0.0,1.0,0.0,40.02861416,N
0101000020E61000003F77DDB6CAC852C00126BA7889FF4340,-75.1373727,2830,2017.0,201725100565,0411,2017-11-20,W,M,29,shoulder,N,0101000020110F00001E71628437E85FC1CBBEB629628F5241,N,400 BLOCK W INDIANA AV,1,-75.1373727,39.9963828,25,15:36:00,0.0,1.0,0.0,39.9963828,N
0101000020E6100000ECCFF2FADBC952C04AE4699657064440,-75.15405153,2831,2017.0,201735100458,0411,2017-11-20,B,M,28,multi,N,0101000020110F00005BEDD4AF07EA5FC129A76244EE965241,N,6200 BLOCK WOODSTOCK ST,0,-75.15405153,40.04954796,35,15:55:00,0.0,1.0,0.0,40.04954796,N
0101000020E61000009C0FF89195C852C0514709F21A004440,-75.13412904,2832,2017.0,201725106768,0111,2017-12-12,B,M,21,head,N,0101000020110F00009175193FDDE75FC14625AB7103905241,N,3300 BLOCK N AMERICAN ST,0,-75.13412904,40.00082231,25,23:46:00,0.0,1.0,1.0,40.00082231,N
0101000020E610000018D25DE967C852C09E00D41E40FF4340,-75.13134226,2833,2017.0,201725106899,0411,2017-12-13,B,M,27,multi,N,0101000020110F00000EF7D4B08FE75FC19F796CD8108F5241,N,2900 BLOCK N HOWARD ST,0,-75.13134226,39.9941443,25,15:59:00,0.0,1.0,0.0,39.9941443,N
0101000020E610000063593862D0C652C0FC2367BC08004440,-75.10646873,2834,2017.0,201724117614,0411,2017-12-01,W,M,17,leg,N,0101000020110F0000E3ECAC76DBE45FC14AC15A41EF8F5241,N,1800 BLOCK E TIOGA ST,0,-75.10646873,40.0002666,24,17:42:00,0.0,1.0,0.0,40.0002666,N
0101000020E61000000C42D4D879CA52C0490C4447D9034440,-75.16368695,2835,2017.0,201714100647,0111,2017-11-14,B,M,41,multi,N,0101000020110F000009F4DFD613EB5FC1DD22F62B2A945241,N,0 BLOCK E GARFIELD ST,0,-75.16368695,40.03006831,14,01:55:00,0.0,1.0,1.0,40.03006831,N
0101000020E6100000EB21337A22C552C0C3A2E031D5034440,-75.08022933,2836,2017.0,201715108803,0411,2017-11-14,W,F,21,leg,N,0101000020110F0000B639733901E25FC1FD9B72A425945241,N,1500 BLOCK ROSALIE ST,1,-75.08022933,40.0299437,15,18:17:00,0.0,1.0,0.0,40.02994369,N
0101000020E61000007BA6D1C394CA52C01AE91C6ECDFF4340,-75.16532989,2837,2018.0,201839014078,0111,2018-02-28,B,M,27,torso,N,0101000020110F00002919EA8F41EB5FC1E8F42A81AD8F5241,N,2100 BLOCK W CAMBRIA ST,0,-75.16532989,39.99845673,39,17:14:00,0.0,1.0,1.0,39.99845673,N
0101000020E6100000CE01401D68CE52C00F15FC996EFD4340,-75.22510463,2838,2018.0,201819015569,0111,2018-02-27,B,M,26,multi,N,0101000020110F000021F4E715C1F15FC190149BD40C8D5241,N,5200 BLOCK HESTON ST,0,-75.22510463,39.97993779,19,21:46:00,0.0,1.0,1.0,39.97993779,N
0101000020E61000006C7B37ED14C952C0E80DBDE6D1FF4340,-75.14190226,2839,2018.0,201825015102,0111,2018-02-26,W,M,30,head,N,0101000020110F0000101EFF92B5E85FC1FCC52A76B28F5241,N,600 BLOCK W CLEARFIELD ST,1,-75.14190226,39.99859318,25,18:25:00,0.0,1.0,0.0,39.99859318,N
0101000020E61000006C7B37ED14C952C0E80DBDE6D1FF4340,-75.14190226,2840,2018.0,201825015123,0411,2018-02-26,B,M,24,arm,N,0101000020110F0000101EFF92B5E85FC1FCC52A76B28F5241,N,600 BLOCK W CLEARFIELD ST,0,-75.14190226,39.99859318,25,19:48:00,0.0,1.0,0.0,39.99859318,N
0101000020E61000006C7B37ED14C952C0E80DBDE6D1FF4340,-75.14190226,2841,2018.0,201825015124,0411,2018-02-26,B,F,23,back,N,0101000020110F0000101EFF92B5E85FC1FCC52A76B28F5241,N,600 BLOCK W CLEARFIELD ST,0,-75.14190226,39.99859318,25,19:49:00,0.0,1.0,0.0,39.99859318,N
0101000020E6100000C90CE92A7CC952C0B695C93611FB4340,-75.14820359,2842,2017.0,201706052415,0411,2017-12-03,B,M,24,back,N,0101000020110F000024A27DF064E95FC1F03181EF6D8A5241,N,500 BLOCK SPRING GARDEN ST,0,-75.14820359,39.96146283,06,03:38:00,0.0,1.0,0.0,39.96146283,N
0101000020E6100000FCC165BABCC952C04EBDEAD873FC4340,-75.15214405,2843,2017.0,201726049320,0411,2017-10-17,B,M,19,shoulder,N,0101000020110F0000A63E179AD2E95FC1D9E3BCEBF68B5241,N,1200 BLOCK N 10TH ST,0,-75.15214405,39.97228538,26,12:49:00,0.0,1.0,0.0,39.97228538,N
0101000020E6100000836C38B005C752C089B642DCC5044440,-75.10972219,2844,2017.0,201702058805,0411,2017-10-17,B,M,39,stomach,N,0101000020110F0000BDB8C70136E55FC18A2B7A9830955241,N,5500 BLOCK HILL CREEK CT,0,-75.10972219,40.03728822,02,13:03:00,0.0,1.0,0.0,40.03728822,N
0101000020E6100000FBD1CB830FCC52C0301597BA96F74340,-75.18844695,2845,2017.0,201717041900,0411,2017-10-17,B,M,18,arm,N,0101000020110F0000505531E8C4ED5FC12F4D316C93865241,N,1500 BLOCK S BAILEY ST,0,-75.18844695,39.93428738,17,22:06:00,0.0,1.0,0.0,39.93428738,N
0101000020E61000000E33D173CDC852C056D31653C0014440,-75.13753982,2846,2017.0,201725104215,0411,2017-12-03,W,M,32,chest,N,0101000020110F00003DAE052B3CE85FC1C3C25FABD6915241,N,600 BLOCK W LYCOMING ST,1,-75.13753982,40.01368178,25,18:08:00,0.0,1.0,0.0,40.01368178,N
0101000020E61000007BA6D1C394CA52C01AE91C6ECDFF4340,-75.16532989,2847,2018.0,201839014078,3006,2018-02-28,B,M,20,leg,N,0101000020110F00002919EA8F41EB5FC1E8F42A81AD8F5241,N,2100 BLOCK W CAMBRIA ST,0,-75.16532989,39.99845673,39,17:14:00,0.0,1.0,0.0,39.99845673,N
0101000020E610000023E0AD7F59C852C05AC786A821044440,-75.13046257,2848,2018.0,201835016812,0411,2018-02-28,B,M,29,abdom,N,0101000020110F000038D9863577E75FC103956B747A945241,N,400 BLOCK DELPHINE ST,0,-75.13046257,40.03227717,35,17:25:00,0.0,1.0,0.0,40.03227717,N
0101000020E6100000ACBC0DFF63CD52C02A7DB648B9FA4340,-75.20922829,2849,2018.0,201816008364,0411,2018-02-28,B,M,18,multi,N,0101000020110F0000B1B4C13F07F05FC16D4D88810C8A5241,N,4400 BLOCK HOLDEN ST,0,-75.20922829,39.95877942,16,18:58:00,0.0,1.0,1.0,39.95877942,N
0101000020E61000001BEC1361BFC552C0DADDC9C855014440,-75.08980586,2850,2018.0,201815017635,0411,2018-02-28,B,M,27,head,N,0101000020110F0000E838EFBC0BE35FC176227C8760915241,N,1500 BLOCK RUAN ST,0,-75.08980586,40.01043043,15,21:58:00,0.0,1.0,0.0,40.01043043,N
,,2851,2017.0,201725107024,0300,2017-12-13,W,M,19,arm,N,,N,3200 BLOCK N 03RD ST,1,,,25,23:59:00,0.0,1.0,0.0,,N
0101000020E6100000181E5E8427C752C0C172840CE4FD4340,-75.11178693,2852,2017.0,201724108475,0111,2017-11-01,B,M,27,multi,N,0101000020110F0000CB65E9776FE55FC14563F0018F8D5241,N,2900 BLOCK GAUL ST,0,-75.11178693,39.983522,24,20:30:00,0.0,1.0,1.0,39.983522,N
0101000020E61000007F44D97C58CB52C02C06385270FF4340,-75.17727586,2853,2017.0,201722091393,0111,2017-11-01,B,M,32,multi,N,0101000020110F0000A87759048EEC5FC1A457DE47468F5241,N,2800 BLOCK W HAROLD ST,0,-75.17727586,39.99561527,22,21:34:00,0.0,1.0,1.0,39.99561527,N
0101000020E61000007F44D97C58CB52C02C06385270FF4340,-75.17727586,2854,2017.0,201722091393,0411,2017-11-01,B,M,25,leg,N,0101000020110F0000A87759048EEC5FC1A457DE47468F5241,N,2800 BLOCK W HAROLD ST,0,-75.17727586,39.99561527,22,21:34:00,0.0,1.0,0.0,39.99561527,N
0101000020E6100000A8B1F7C17DCA52C0CDE0B56C29FE4340,-75.16392564,2855,2018.0,201822029776,3006,2018-04-21,B,M,21,leg,N,0101000020110F00005CBF687B1AEB5FC1234EEAE7DB8D5241,N,1800 BLOCK DIAMOND ST,0,-75.16392564,39.98563918,22,00:02:00,0.0,1.0,0.0,39.98563918,N
0101000020E61000002A38DD2E0BCF52C00EE3248392F44340,-75.23505756,2856,2018.0,201812016589,0411,2018-03-05,B,F,72,thigh,N,0101000020110F0000CA4D0813D6F25FC1B1D7C63F3C835241,N,7100 BLOCK BRANT PL,0,-75.23505756,39.9107212,12,00:31:00,0.0,1.0,0.0,39.9107212,N
0101000020E6100000DA377B9033CD52C03EA30093CCFD4340,-75.20627224,2857,2018.0,201816014789,0111,2018-04-13,B,F,51,multi,N,0101000020110F000055AD88FBB4EF5FC1E268EFFC748D5241,N,MARTIN LUTHER KING DR / BLACK RD,0,-75.20627224,39.98280561,16,08:20:00,0.0,1.0,0.0,39.98280561,N
0101000020E6100000861DE7B2E8CE52C00C81757FE9FA4340,-75.23295281,2858,2017.0,201718057219,0411,2017-08-18,B,M,21,multi,N,0101000020110F00003B0CDA7F9BF25FC10B2D9EED418A5241,N,5500 BLOCK LUDLOW ST,0,-75.23295281,39.96025079,18,00:33:00,0.0,1.0,0.0,39.96025079,N
0101000020E61000001254C70957C552C09E32ED51EE074440,-75.08343739,2859,2017.0,201702046903,0411,2017-08-18,B,M,36,arm,N,0101000020110F00001BD81A815AE25FC16B23BA92B1985241,N,7300 BLOCK RISING SUN AV,0,-75.08343739,40.06196045,02,22:53:00,0.0,1.0,0.0,40.06196045,N
0101000020E61000002C6EB3E34CC852C06259FEB686FF4340,-75.12969296,2860,2017.0,201724081306,0300,2017-08-18,W,M,22,stomach,N,0101000020110F000069147BCA61E75FC17131521B5F8F5241,N,3000 BLOCK N FRONT ST,1,-75.12969296,39.99629867,24,23:51:00,0.0,1.0,0.0,39.99629867,N
0101000020E61000001132D28369CC52C04C5577B8DFF64340,-75.19394012,2861,2017.0,201701033625,0411,2017-08-19,B,M,40,calf,N,0101000020110F00007555FEC75DEE5FC15D7049BAC8855241,N,S 29TH ST / MC KEAN ST,0,-75.19394012,39.92870241,01,20:36:00,0.0,1.0,0.0,39.92870241,N
0101000020E6100000EC3D8D6216C752C05F00C8A668FF4340,-75.11074127,2862,2017.0,201724081702,0411,2017-08-19,B,M,34,,N,0101000020110F0000CD7A295E52E55FC141B82EC73D8F5241,N,1900 BLOCK E MADISON ST,0,-75.11074127,39.99538121,24,21:52:00,0.0,1.0,0.0,39.99538121,N
0101000020E6100000F22213F0EBC852C093F010086CFF4340,-75.1394005,2863,2018.0,201825016705,0350,2018-03-05,W,F,17,stomach,N,0101000020110F000093C856F36FE85FC163E27186418F5241,N,2900 BLOCK N 05TH ST,1,-75.1394005,39.99548436,25,03:18:00,1.0,0.0,0.0,39.99548436,N
0101000020E61000004FE682A78ECA52C048E668C0E6FE4340,-75.16495693,2864,2018.0,201822016923,0300,2018-03-05,W,M,67,neck,N,0101000020110F00007AD1C72E37EB5FC1AD1232C6AD8E5241,N,2000 BLOCK W HAGERT ST,0,-75.16495693,39.99141698,22,21:04:00,0.0,1.0,0.0,39.99141698,N
0101000020E61000001866992CCBCA52C0229D68F476FF4340,-75.16865077,2865,2018.0,201839015426,0411,2018-03-05,B,M,21,arm,N,0101000020110F0000EA6F59FB9DEB5FC1281981A24D8F5241,N,N 22ND ST / W LEHIGH AV,0,-75.16865077,39.99581771,39,21:24:00,0.0,1.0,0.0,39.99581771,N
0101000020E6100000F8A00CFAB7CB52C0A2EBE31DB7F64340,-75.18310405,2866,2017.0,201701038672,0411,2017-09-26,B,M,19,thigh,N,0101000020110F00001A8EFB3630ED5FC1F2771DC29B855241,N,1900 BLOCK S CROSKEY ST,0,-75.18310405,39.92746329,01,00:26:00,0.0,1.0,0.0,39.92746328,N
0101000020E61000001234C1CBA7C952C07404782441FB4340,-75.15086645,2867,2017.0,201706041646,0111,2017-09-26,B,M,36,back,N,0101000020110F0000E093E50BAFE95FC146442A0BA38A5241,N,700 BLOCK GREEN ST,0,-75.15086645,39.96292549,06,00:57:00,0.0,1.0,1.0,39.96292549,N
0101000020E61000001234C1CBA7C952C07404782441FB4340,-75.15086645,2868,2017.0,201706041646,0411,2017-09-26,B,M,28,hip,N,0101000020110F0000E093E50BAFE95FC146442A0BA38A5241,N,700 BLOCK GREEN ST,0,-75.15086645,39.96292549,06,00:57:00,0.0,1.0,0.0,39.96292549,N
0101000020E610000094E51C23F6C852C0451DEB1C62044440,-75.14002302,2869,2018.0,201835018462,0411,2018-03-05,B,M,21,arm,N,0101000020110F00003733734681E85FC13F290AF3C1945241,N,1000 BLOCK WAGNER AV,0,-75.14002302,40.03424417,35,22:11:00,0.0,1.0,0.0,40.03424417,N
0101000020E6100000BAD8B452C8CE52C0F962D62877FC4340,-75.23097675,2870,2018.0,201819017382,0411,2018-03-05,B,M,21,groin,N,0101000020110F00009825848164F25FC1BAA06E97FA8B5241,N,5500 BLOCK W THOMPSON ST,0,-75.23097675,39.97238646,19,22:40:00,0.0,1.0,0.0,39.97238646,N
0101000020E6100000A8B1F7C17DCA52C0CDE0B56C29FE4340,-75.16392564,2871,2018.0,201822029776,3006,2018-04-21,W,M,23,multi,N,0101000020110F00005CBF687B1AEB5FC1234EEAE7DB8D5241,N,1800 BLOCK DIAMOND ST,0,-75.16392564,39.98563918,22,00:02:00,0.0,1.0,0.0,39.98563918,N
0101000020E6100000A8B1F7C17DCA52C0CDE0B56C29FE4340,-75.16392564,2872,2018.0,201822029775,0111,2018-04-21,B,M,21,head,N,0101000020110F00005CBF687B1AEB5FC1234EEAE7DB8D5241,N,1800 BLOCK DIAMOND ST,0,-75.16392564,39.98563918,22,00:49:00,0.0,1.0,1.0,39.98563918,N
0101000020E61000003C122F4FE7CE52C02522BA6FCEF54340,-75.232868,2873,2018.0,201812029434,0411,2018-04-21,B,M,16,thigh,N,0101000020110F0000F09AA02399F25FC16FD994139A845241,N,6800 BLOCK ELMWOOD AVE,0,-75.232868,39.92036244,12,23:41:00,0.0,1.0,0.0,39.92036244,N
0101000020E61000008F5849336FCF52C0353EF627AFF94340,-75.24116213,2874,2018.0,201818023628,0411,2018-04-21,B,M,24,ankle,N,0101000020110F0000FF69B8F67FF35FC19CAE63A6E5885241,N,500 BLOCK S 54TH ST,0,-75.24116213,39.95065784,18,23:45:00,0.0,1.0,0.0,39.95065784,N
0101000020E61000003C122F4FE7CE52C02522BA6FCEF54340,-75.232868,2875,2018.0,201812029469,0411,2018-04-22,B,M,18,knee,N,0101000020110F0000F09AA02399F25FC16FD994139A845241,N,6700 BLOCK ELMWOOD AV,0,-75.232868,39.92036244,12,01:34:00,0.0,1.0,0.0,39.92036244,N
0101000020E61000003C122F4FE7CE52C02522BA6FCEF54340,-75.232868,2876,2018.0,201812029470,0411,2018-04-22,B,M,16,thigh,N,0101000020110F0000F09AA02399F25FC16FD994139A845241,N,7200 BLOCK ELMWOOD AV,0,-75.232868,39.92036244,12,01:35:00,0.0,1.0,0.0,39.92036244,N
